2024-12-12 00:47:45.264 [main] INFO  config.Configuration - Configuration file exists.
2024-12-12 00:48:50.804 [JavaFX Application Thread] INFO  ui.JavaFxInterface - Parameters successfully submitted!
Total Tickets: 10
Ticket Release Rate: 5
Customer Retrieval Rate: 5
Max Capacity: 200
2024-12-12 00:49:01.376 [Vendor 3] INFO  core.TicketPool - Vendor 3 added 5 tickets. Total tickets in pool: 25
2024-12-12 00:49:01.376 [Customer 3] INFO  core.TicketPool - Customer 3 bought 5 tickets. Tickets remaining in pool: 20. Total Tickets Sold: 170
2024-12-12 00:49:01.378 [Customer 4] INFO  core.TicketPool - Customer 4 bought 5 tickets. Tickets remaining in pool: 15. Total Tickets Sold: 175
2024-12-12 00:49:01.378 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 180
2024-12-12 00:49:02.371 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:49:02.374 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 20
2024-12-12 00:49:02.377 [Vendor 3] INFO  core.TicketPool - Vendor Threads Stopped
2024-12-12 00:49:02.377 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 15. Total Tickets Sold: 185
2024-12-12 00:49:02.377 [Vendor 4] INFO  core.TicketPool - Vendor Threads Stopped
2024-12-12 00:49:02.378 [Customer 3] INFO  core.TicketPool - Customer 3 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 190
2024-12-12 00:49:02.379 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 195
2024-12-12 00:49:02.379 [Customer 4] INFO  core.TicketPool - Customer 4 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 200
2024-12-12 00:49:03.378 [Customer 3] INFO  core.TicketPool - Customer Threads Stopped
2024-12-12 00:54:28.905 [main] INFO  config.Configuration - Configuration file exists.
2024-12-12 00:54:32.596 [main] INFO  config.Configuration - Configuration Loaded! 
Max Ticket Capacity: 200: 
Ticket Release Rate: 5 
Customer Retrieval Rate: 5 
Total Tickets: 10
2024-12-12 00:54:32.597 [main] INFO  config.Configuration - Parameters Loaded Successfully!
2024-12-12 00:54:32.597 [main] INFO  config.Configuration - System is ready to Start

2024-12-12 00:54:33.398 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:54:33.400 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 5
2024-12-12 00:54:33.400 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 10
2024-12-12 00:54:33.400 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:34.398 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 15
2024-12-12 00:54:34.400 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 10. Total Tickets Sold: 15
2024-12-12 00:54:34.400 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 20
2024-12-12 00:54:34.416 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:35.401 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 25
2024-12-12 00:54:35.411 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 30
2024-12-12 00:54:35.411 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:35.427 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:36.403 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 35
2024-12-12 00:54:36.412 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 40
2024-12-12 00:54:36.419 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:36.434 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:37.415 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 45
2024-12-12 00:54:37.415 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 50
2024-12-12 00:54:37.429 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:37.444 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:38.416 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 55
2024-12-12 00:54:38.419 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 60
2024-12-12 00:54:38.434 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:38.449 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:39.425 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 65
2024-12-12 00:54:39.425 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 70
2024-12-12 00:54:39.440 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:39.454 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:40.439 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 75
2024-12-12 00:54:40.439 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 80
2024-12-12 00:54:40.455 [Vendor 1] INFO  core.TicketPool - Vendor 1 added 5 tickets. Total tickets in pool: 5
2024-12-12 00:54:40.456 [Vendor 2] INFO  core.TicketPool - Vendor 2 added 5 tickets. Total tickets in pool: 10
2024-12-12 00:54:41.442 [Customer 2] INFO  core.TicketPool - Customer 2 bought 5 tickets. Tickets remaining in pool: 5. Total Tickets Sold: 85
2024-12-12 00:54:41.442 [Customer 1] INFO  core.TicketPool - Customer 1 bought 5 tickets. Tickets remaining in pool: 0. Total Tickets Sold: 90
